,idade,qx_mil,dx,lx,Lx,Tx,expx,ano
1935,63,13.87943787330781,1121.706299421081,80817.84793160006,80256.99478188952,1592499.0287349988,19.70479379855308,2014
1936,64,15.03546545197697,1198.2685841664904,79696.14163217897,79097.00734009573,1512242.0339531093,18.97509720022017,2014
1937,65,16.28575893327618,1278.3974372348487,78497.87304801248,77858.67432939506,1433145.0266130136,18.257119218204092,2014
1938,66,17.64372818074537,1362.439437936257,77219.47561077763,76538.2558918095,1355286.3522836184,17.55109499985337,2014
1939,67,19.161901377959744,1453.565045968311,75857.03617284137,75130.25364985722,1278748.0963918092,16.857343246026154,2014
1940,68,20.867085943096214,1552.583626469138,74403.47112687306,73627.1793136385,1203617.8427419518,16.17690444427705,2014
1941,69,22.757816416675723,1657.927123526089,72850.88750040393,72021.92393864089,1129990.663428313,15.511007514109526,2014
1942,70,24.79383103740181,1765.146230636751,71192.96037687785,70310.38726155947,1057968.7394896722,14.860580791823356,2014
1943,71,26.985441880273854,1873.540243517844,69427.8141462411,68491.04402448218,987658.3522281126,14.225686986885869,2014
1944,72,29.400076823750386,1986.1008425127395,67554.27390272326,66561.22348146689,919167.3082036305,13.60635316023398,2014
1945,73,32.07233486657974,2102.9244029769243,65568.17306021052,64516.71085872206,852606.0847221637,13.003352769021413,2014
1946,74,35.00481574148374,2221.5893352339103,63465.2486572336,62354.45398961664,788089.3738634418,12.41765203063799,2014
1947,75,38.15885190478641,2336.9877261753777,61243.65932199969,60075.165458912,725734.9198738252,11.849960108656175,2014
1948,76,41.5459311866268,2447.3325245533406,58906.67159582431,57683.00533354764,665659.7544149131,11.300243866810147,2014
1949,77,45.24262242072601,2554.3685597252556,56459.339071270966,55182.154791408335,607976.7490813656,10.768400039431764,2014
1950,78,49.29428709610172,2657.2070923030315,53904.97051154571,52576.36696539419,552794.5942899573,10.25498370640155,2014
1951,79,53.71881192566715,2752.968964729382,51247.76341924268,49871.278936877985,500218.22732456314,9.760781621481252,2014
1952,80,57.96816544016997,2811.154267926264,48494.79445451329,47089.21732055016,450346.9483876852,9.286500818352732,2014
1953,81,62.43744304821893,2852.3696823853534,45683.64018658703,44257.45534539435,403257.73106713506,8.827180352093173,2014
1954,82,67.15785235092005,2876.4561405234926,42831.270504201675,41393.04243393993,359000.2757217406,8.38173305380991,2014
1955,83,72.16559170930266,2883.362820190181,39954.81436367818,38513.13295358309,317607.23328780074,7.949160529113325,2014
1956,84,77.50297090767462,2873.14763048022,37071.451543488,35634.87772824789,279094.1003342176,7.528545247461277,2014
1957,85,83.21983433507394,2845.9771861810186,34198.30391300778,32775.315319917274,243459.2226059698,7.1190437755413605,2014
1958,86,89.3753865135342,2802.1263193087507,31352.326726826763,29951.263567172387,210683.90728605248,6.719881083204578,2014
1959,87,96.04055862521825,2741.9771959999634,28550.200407518012,27179.21180951803,180732.6437188801,6.330345886864195,2014
1960,88,103.30111112736412,2666.018133972844,25808.22321151805,24475.214144531627,153553.43190936206,5.949787036901949,2014
1961,89,111.26175077216645,2574.8422536561993,23142.205077545204,21854.783950717105,129078.21776483044,5.5776110069163005,2014
1962,90,120.05166497059723,2469.1461510622394,20567.362823889005,19332.789748357885,107223.43381411333,5.213280610267314,2014
1963,91,129.83206606586927,2349.7288627408616,18098.216672826766,16923.352241456334,87890.64406575545,4.856315163787228,2014
1964,92,140.80663151287405,2217.4915199597544,15748.487810085904,14639.742050106026,70967.29182429911,4.506292456781094,2014
1965,93,153.2361879465914,2073.438290618402,13530.99629012615,12494.277144816948,56327.5497741931,4.1628530942172,2014
1966,94,167.45972720287867,1918.6795370087275,11457.557999507748,10498.218231003384,43833.27262937615,3.825708116097633,2014
1967,95,183.92504751388316,1754.438674444289,9538.87846249902,8661.659125276876,33335.05439837276,3.4946513397173065,2014
1968,96,203.23430229379898,1582.0651890733916,7784.439788054731,6993.4071935180355,24673.395273095874,3.1695787937055333,2014
1969,97,226.21304384042446,1403.0580370741009,6202.37459898134,5500.845580444289,17679.988079577837,2.850519232179486,2014
1970,98,254.01678662447824,1219.1069710493157,4799.316561907239,4189.763076382581,12179.14249913355,2.53768267669628,2014
1971,99,288.2976086915967,1032.1658636590591,3580.209590857923,3064.1266590283935,7989.379422750972,2.2315395844846284,2014
1972,100,331.46426173220186,844.5854328973394,2548.043727198864,2125.7510107501944,4925.252763722578,1.9329545686945673,2014
1973,101,387.0719475313698,659.3609195137565,1703.4582943015246,1373.7778345446463,2799.501752972383,1.64342253775005,2014
1974,102,460.3112292431263,480.6097460380787,1044.097374787768,803.7925017687287,1425.7239184277366,1.3655085750192038,2014
1975,103,558.1417128922009,314.50595030391617,563.4876287496894,406.2346535977313,621.9314166590082,1.1037179610118477,2014
1976,104,686.6807185403611,170.97091785852874,248.98167844577327,163.49621951650892,215.69676306127678,0.8663158044709472,2014
1977,105,837.5290533356938,65.33627846463237,78.01076058724453,45.34262135492835,52.20054354476784,0.6691454249620931,2014
1978,106,959.0062905557985,12.154908085122077,12.674482122612167,6.597028080051128,6.857922189839498,0.5410810574740946,2014
1979,107,997.8692435082435,0.5184669517367592,0.5195740374900893,0.26034056162170977,0.2608941097883704,0.5021307666731651,2014
1980,108,999.9952216930366,0.001107080463334626,0.0011070857533301902,0.0005535455216628772,0.0005535481666606594,0.5000047783069634,2014
1981,109,999.9999999771167,5.289995564071737e-09,5.28999556419279e-09,2.6449977821569213e-09,2.6449977822174478e-09,0.5000000000228834,2014
1982,110,1000.0,1.2105321722786553e-19,1.2105321722786553e-19,6.052660861393276e-20,6.052660861393276e-20,0.5,2014
1983,111,1000.0,6.338995925123156e-41,6.338995925123156e-41,3.169497962561578e-41,3.169497962561578e-41,0.5,2014
1984,112,1000.0,1.7382360210901592e-83,1.7382360210901592e-83,8.691180105450796e-84,8.691180105450796e-84,0.5,2014
1985,113,1000.0,1.307029203231071e-168,1.307029203231071e-168,6.535146016155355e-169,6.535146016155355e-169,0.5,2014
1986,114,1000.0,1.307029203231071e-168,1.307029203231071e-168,6.535146016155355e-169,6.535146016155355e-169,0.5,2014
1987,115,1000.0,1.307029203231071e-168,1.307029203231071e-168,6.535146016155355e-169,6.535146016155355e-169,0.5,2014
1988,116,1000.0,1.307029203231071e-168,1.307029203231071e-168,6.535146016155355e-169,6.535146016155355e-169,0.5,2014
1989,0,13.824165120629479,1382.416512062948,100000.0,99308.79174396853,7549738.532733521,75.49738532733521,2015
1990,1,0.9015520187502136,88.90888147781739,98617.58348793705,98573.12904719813,7450429.740989553,75.54869504484353,2015
1991,2,0.5784067271233171,56.989648206920364,98528.67460645923,98500.17978235577,7351856.611942355,74.61641640169175,2015
1992,3,0.4390781629295522,43.23676653204705,98471.68495825231,98450.0665749863,7253356.43216,73.65931064584815,2015
1993,4,0.3595762367946976,35.39253099432063,98428.44819172026,98410.7519262231,7154906.365585013,72.69144741212001,2015
1994,5,0.30836249614424366,30.340728246800957,98393.05566072595,98377.88529660256,7056495.61365879,71.71741507846497,2015
1995,6,0.2736430296070238,26.916271314495635,98362.71493247915,98349.25679682191,6958117.728362189,70.73938263231726,2015
1996,7,0.2503027549207778,24.61372131222445,98335.79866116466,98323.49180050855,6859768.471565366,69.75860841077873,2015
1997,8,0.23625868199386932,23.226870979145072,98311.18493985244,98299.57150436286,6761444.979764857,68.77594837150588,2015
1998,9,0.23126312965079612,22.73038078999386,98287.9580688733,98276.5928784783,6663145.408260495,67.79208296901876,2015
1999,10,0.2365949003986403,23.249051757511783,98265.22768808331,98253.60316220456,6564868.815382017,66.80764874651732,2015
2000,11,0.25521178838880676,25.072511062631655,98241.9786363258,98229.44238079448,6466615.212219812,65.82334051065952,2015
2001,12,0.2922720496001884,28.706056458619962,98216.90612526317,98202.55309703386,6368385.769839018,64.84001605300978,2015
2002,13,0.3560758368272168,34.96244550605777,98188.20006880455,98170.71884605152,6270183.216741983,63.85882633909375,2015
2003,14,0.45957981252621366,45.10924654575643,98153.2376232985,98130.68300002562,6172012.497895932,62.881394922329996,2015
2004,15,0.7482101433506972,73.40549679663877,98108.12837675273,98071.42562835442,6073881.814895907,61.910077333970904,2015
2005,16,0.929210028367148,91.09484762824951,98034.7228799561,97989.17545614197,5975810.389267553,60.9560593809701,2015
2006,17,1.0900383503403843,106.76231072671087,97943.62803232785,97890.24687696449,5877821.213811411,60.01228800582456,2015
2007,18,1.2161998154970843,118.98917803942432,97836.86572160113,97777.37113258142,5779930.966934445,59.0772294707547,2015
2008,19,1.313444029541589,128.34696152562321,97717.87654356171,97653.7030627989,5682153.595801864,58.14855783597399,2015
2009,20,1.4095335370336528,137.55571480921765,97589.52958203609,97520.75172463148,5584499.892739064,57.2243755724286,2015
2010,21,1.505005607477014,146.66576712987987,97451.97386722687,97378.64098366193,5486979.1410144335,56.30444334036939,2015
2011,22,1.5714418611870875,152.90963446419943,97305.308100097,97228.8532828649,5389600.500030772,55.388555930438486,2015
2012,23,1.6019301190560493,155.6313532406319,97152.3984656328,97074.58278901248,5292371.646747908,54.47494586168204,2015
2013,24,1.6061871613236105,155.79496202582052,96996.76711239216,96918.86963137926,5195297.063958894,53.561548684803036,2015
2014,25,1.5980928355630168,154.7608637824581,96840.97215036635,96763.59171847512,5098378.194327515,52.64691257344248,2015
2015,26,1.5940309672142592,154.12081489343555,96686.21128658389,96609.15087913716,5001614.60260904,51.73038157203147,2015
2016,27,1.601286430180146,154.57552654924007,96532.09047169045,96454.80270841584,4905005.451729903,50.812174767606145,2015
2017,28,1.6284034172554747,156.94147468325855,96377.51494514121,96299.04420779958,4808550.649021488,49.89286818360641,2015
2018,29,1.6716709850513063,160.84914083556203,96220.57347045795,96140.14890004016,4712251.6048136875,48.97343088752701,2015
2019,30,1.721209629378577,165.33892251159762,96059.72432962239,95977.0548683666,4616111.455913649,48.054598200529675,2015
2020,31,1.7708546081673895,169.8150142955618,95894.38540711079,95809.477899963,4520134.401045283,47.136590759255284,2015
2021,32,1.8244527481295068,174.64495551668819,95724.57039281524,95637.24791505688,4424324.923145318,46.219323889255016,2015
2022,33,1.8812792115062071,179.75608838615787,95549.92543729855,95460.04739310546,4328687.675230262,45.30288909613874,2015
2023,34,1.943884876719786,185.38862988755568,95370.16934891239,95277.4750339686,4233227.627837158,44.38733470578066,2015
2024,35,2.0169143630802298,191.9795513788433,95184.78071902483,95088.7909433354,4137950.1528031873,43.472812791552975,2015
2025,36,2.103283704642517,199.79681075425646,94992.80116764599,94892.90276226886,4042861.3618598515,42.55966043916207,2015
2026,37,2.2028167807844583,208.8116206983354,94793.00435689173,94688.59854654256,3947968.459097583,41.648310293380355,2015
2027,38,2.3170892407441475,219.16001533350445,94584.19273619339,94474.61272852664,3853279.8605510397,40.73915259073255,2015
2028,39,2.4476394224638494,230.97157418966773,94365.03272085989,94249.54693376506,3758805.247822513,39.832606840092886,2015
2029,40,2.5927374145509274,244.06490231859667,94134.06114667022,94012.02869551093,3664555.7008887483,38.929115096596185,2015
2030,41,2.7564994069769053,258.8077189686191,93889.99624435163,93760.59238486731,3570543.6721932376,38.02901070419459,2015
2031,42,2.94658384942454,275.89214791131786,93631.18852538301,93493.24245142736,3476783.07980837,37.13274534441939,2015
2032,43,3.1668600764376316,295.6431610218178,93355.29637747169,93207.47479696079,3383289.8373569427,36.2410057987175,2015
2033,44,3.4152018669169895,317.81750139946723,93059.65321644988,92900.74446575015,3290082.3625599816,35.35455214847506,2015
2034,45,3.687394617483859,341.97574583124924,92741.83571505042,92570.8478421348,3197181.618094231,34.47399540286847,2015
2035,46,3.979431369032076,367.69890125568196,92399.85996921916,92216.01051859133,3104610.7702520965,33.59973458061867,2015
2036,47,4.291323444341211,394.9397704243381,92032.16106796348,91834.69118275131,3012394.7597335055,32.73197896014771,2015
2037,48,4.621951922970165,423.5428311918036,91637.22129753914,91425.44988194323,2920560.0685507543,31.87089293190063,2015
2038,49,4.9736262632808925,453.66274679068397,91213.67846634734,90986.847092952,2829134.6186688114,31.01656096144178,2015
2039,50,5.3522313547486045,485.76860189168735,90760.01571955666,90517.1314186108,2738147.771575859,30.16909759068995,2015
2040,51,5.759668394250978,519.9497279384174,90274.24711766497,90014.27225369576,2647630.640157248,29.32874795074482,2015
2041,52,6.193324432205745,555.8774829192538,89754.29738972655,89476.35864826692,2557616.367903552,28.495753877922972,2015
2042,53,6.654020237396081,593.5280912036492,89198.41990680729,88901.65586120547,2468140.0092552854,27.670221197123762,2015
2043,54,7.145118051566653,633.09241196878,88604.89181560364,88288.34560961925,2379238.35339408,26.852223445467686,2015
2044,55,7.678722778834937,675.5110599757887,87971.79940363485,87634.04387364697,2290950.0077844607,26.04186822726059,2015
2045,56,8.253681526019353,720.5157623921174,87296.28834365906,86936.03046246301,2203315.963910814,25.23951482607171,2015
2046,57,8.859258239449838,766.9971265773246,86575.77258126695,86192.27401797828,2116379.9334483496,24.445406264919505,2015
2047,58,9.49422076127373,814.68745742139,85808.77545468963,85401.43172597894,2030187.6594303714,23.659440991584706,2015
2048,59,10.170744041801399,864.4531140865597,84994.08799726825,84561.86144022497,1944786.2277043925,22.881429444444407,2015
2049,60,10.90175620209597,917.1607688677955,84129.63488318169,83671.05449874779,1860224.3662641675,22.111404249491684,2015
2050,61,11.70896285812254,974.3317687369847,83212.4741143139,82725.3082299454,1776553.3117654196,21.349603297756335,2015
2051,62,12.611558217072282,1037.1511198551204,82238.14234557691,81719.56678564935,1693828.0035354744,20.596622871389254,2015
2052,63,13.627375367475002,1106.5563876439548,81200.9912257218,80647.71303189982,1612108.436749825,19.853309823133813,2015
2053,64,14.759348205250717,1182.1416530779547,80094.43483807784,79503.36401153886,1531460.723717925,19.120688307670665,2015
2054,65,15.983023265054769,1261.257017874676,78912.29318499989,78281.66467606254,1451957.3597063862,18.399634595619418,2015
2055,66,17.31420095742615,1344.4656447499715,77651.0361671252,76978.80334475022,1373675.6950303235,17.690371730182925,2015
2056,67,18.80645199569698,1435.055855485316,76306.57052237523,75589.04259463257,1296696.8916855734,16.993253435565492,2015
2057,68,20.487765259548777,1533.9500171221039,74871.51466688991,74104.53965832887,1221107.849090941,16.309378199756736,2015
2058,69,22.355627232134257,1639.5072574227559,73337.56464976781,72517.81102105643,1147003.309432612,15.640051792151288,2015
2059,70,24.368492491874246,1747.1735732473294,71698.05739234506,70824.47060572139,1074485.498411556,14.986256775853386,2015
2060,71,26.5342305458705,1856.0928781433413,69950.88381909773,69022.83738002606,1003661.0278058351,14.348082154350413,2015
2061,72,28.918358679009344,1969.1895886026748,68094.79094095438,67110.19614665303,934638.190425809,13.725546073505717,2015
2062,73,31.553522298589673,2086.495636779081,66125.6013523517,65082.35353396216,867527.994279156,13.119396671442187,2015
2063,74,34.442801106344064,2205.686181189609,64039.10571557262,62936.26262497782,802445.6407451939,12.530556630650453,2015
2064,75,37.54883175091404,2321.7726666802296,61833.419534383014,60672.5332010429,739509.378120216,11.959703727997855,2015
2065,76,40.885111834363585,2433.140337633182,59511.64686770279,58295.0766988862,678836.844919173,11.40678977391198,2015
2066,77,44.52875987784436,2541.635111463441,57078.50653006961,55807.688974337885,620541.7682202868,10.871723980608678,2015
2067,78,48.52608595707108,2646.4609102890163,54536.87141860617,53213.64096346166,564734.0792459488,10.355087568394698,2015
2068,79,52.89382063941188,2744.6820663323806,51890.41050831715,50518.06947515096,511520.4382824871,9.857706525572755,2015
2069,80,57.10213049207559,2806.3257986223252,49145.72844198477,47742.565542673605,461002.3688073362,9.380314086737716,2015
2070,81,61.52462463033764,2851.0143532269503,46339.402643362446,44913.895466748974,413259.8032646626,8.918108125933234,2015
2071,82,66.1916213559828,2878.566931082605,43488.388290135495,42049.10482459419,368345.90779791365,8.469982960519737,2015
2072,83,71.13823435854586,2888.9109890989857,40609.82135905289,39165.3658645034,326296.8029733195,8.03492337699191,2015
2073,84,76.40544209510713,2882.082833046239,37720.910369953905,36279.868953430785,287131.437108816,7.611996483985359,2015
2074,85,82.04144320245533,2858.2276906093466,34838.827536907665,33409.71369160299,250851.56815538523,7.200344727147816,2015
2075,86,88.10339153562417,2817.599309802543,31980.59984629832,30571.800191397047,217441.85446378225,6.799179987518297,2015
2076,87,94.65964049946214,2760.5591466703117,29163.000536495776,27782.72096316062,186870.05427238517,6.407778720798236,2015
2077,88,101.79267863260951,2687.575231510811,26402.441389825464,25058.65377407006,159087.33330922457,6.025478135159539,2015
2078,89,109.60301529242226,2599.2208382075078,23714.866158314653,22415.2557392109,134028.67953515452,5.651673454128384,2015
2079,90,118.21439005979143,2496.1731322353553,21115.645320107145,19867.55875398947,111613.42379594358,5.285816374726701,2015
2080,91,127.78085354527444,2379.2120487287557,18619.47218787179,17429.866163507413,91745.86504195411,4.9274149189747085,2015
2081,92,138.49653570285125,2249.2197681844154,16240.260139143034,15115.650255050827,74315.9988784467,4.576035004471807,2015
2082,93,150.60933889831762,2107.18134076975,13991.040370958619,12937.449700573743,59200.34862339588,4.2313042528473295,2015
2083,94,164.4404653060266,1954.1873085554835,11883.859030188869,10906.765375911127,46262.89892282215,3.8929188578642115,2015
2084,95,180.4127795998709,1791.4396758141147,9929.671721633385,9033.951883726328,35356.13354691101,3.560654827075702,2015
2085,96,199.0928051195953,1620.2634467163416,8138.232045819271,7328.1003224610995,26322.181663184685,3.234385738203026,2015
2086,97,221.25413635657935,1442.1275131938219,6517.968599102929,5796.904842506018,18994.081340723584,2.9141105931896862,2015
2087,98,247.97498125438366,1258.6815981285413,5075.841085909107,4446.500286844836,13197.176498217572,2.599997965825578,2015
2088,99,280.7903761048777,1071.8216482262073,3817.159487780566,3281.248663667462,8750.676211372733,2.2924575824995697,2015
2089,100,321.9303633265781,883.8076081419376,2745.3378395543587,2303.43403548339,5469.427547705271,1.9922602853837124,2015
2090,101,374.6819279042539,697.4817359576577,1861.530231412421,1512.7893634335921,3165.993512221881,1.700747835730666,2015
2091,102,443.87073129228975,516.6870569371954,1164.0484954547633,905.7049669861656,1653.204148788289,1.4202193080816838,2015
2092,103,536.1557605852487,347.0865644419473,647.3614385175679,473.8181562965942,747.4991818021231,1.1546859873425064,2015
2093,104,658.3736325971495,197.69305962281794,300.2748740756206,201.4283442642116,273.681025505529,0.9114349855213186,2015
2094,105,807.1300548049395,82.79686552128071,102.58181445280262,61.183381692162264,72.25268124131745,0.7043420086370236,2015
2095,106,940.7950609514071,18.613582235951636,19.784948931521914,10.478157813546096,11.069299549155174,0.5594808249173323,2015
2096,107,995.3402637694164,1.1659084357396297,1.1713666955702775,0.5884124777004627,0.5911417356090779,0.5046598454989211,2015
2097,108,999.9765505316351,0.0054581318373567176,0.005458259830647944,0.002729193911969585,0.0027292579086152687,0.5000234494683778,2015
2098,109,999.9999994473542,1.2799329115532228e-07,1.2799329122605724e-07,6.39966456483961e-08,6.399664568376357e-08,0.5000000005526458,2015
2099,110,1000.0,7.073494450025735e-17,7.073494450025735e-17,3.536747225012867e-17,3.536747225012867e-17,0.5,2015
2100,111,1000.0,2.1604184280699273e-35,2.1604184280699273e-35,1.0802092140349637e-35,1.0802092140349637e-35,0.5,2015
2101,112,1000.0,2.015327287660519e-72,2.015327287660519e-72,1.0076636438302595e-72,1.0076636438302595e-72,0.5,2015
2102,113,1000.0,1.7537230482922345e-146,1.7537230482922345e-146,8.768615241461173e-147,8.768615241461173e-147,0.5,2015
2103,114,1000.0,1.3279809912344187e-294,1.3279809912344187e-294,6.6399049561720935e-295,6.6399049561720935e-295,0.5,2015
2104,115,1000.0,1.3279809912344187e-294,1.3279809912344187e-294,6.6399049561720935e-295,6.6399049561720935e-295,0.5,2015
2105,116,1000.0,1.3279809912344187e-294,1.3279809912344187e-294,6.6399049561720935e-295,6.6399049561720935e-295,0.5,2015
2106,0,13.29710957378731,1329.710957378731,100000.0,99335.14452131063,7577570.291400313,75.77570291400313,2016
2107,1,0.8778622626493457,86.61892319522046,98670.28904262127,98626.97958102365,7478235.146879002,75.79014128202999,2016
2108,2,0.5687685127582681,56.07128743607767,98583.67011942605,98555.63447570801,7379608.167297978,74.8562937285474,2016
2109,3,0.4345254630507074,42.81275050574478,98527.59883198998,98506.1924567371,7281052.53282227,73.89860931491873,2016
2110,4,0.3575278381399341,35.21105265738693,98484.78608148423,98467.18055515553,7182546.340365535,72.93051674420907,2016
2111,5,0.30770049395232235,30.29298286576624,98449.57502882685,98434.42853739396,7084079.159810377,71.95642193210179,2016
2112,6,0.2737454546118132,26.94183110623988,98419.28204596108,98405.81113040796,6985644.731272984,70.97841587597377,2016
2113,7,0.2507296629145506,24.669878295444338,98392.34021485485,98380.00527570712,6887238.920142576,69.99771430482524,2016
2114,8,0.2366044077677463,23.274224383474543,98367.6703365594,98356.03322436765,6788858.9148668675,69.01514381340101,2016
2115,9,0.23105085420346944,22.722556727842605,98344.39611217592,98333.03483381201,6690502.8816425,68.03135863492435,2016
2116,10,0.2351647194611752,23.121788778620196,98321.67355544808,98310.11266105878,6592169.846808688,67.04696541898325,2016
2117,11,0.25156919914321596,24.72888794487899,98298.55176666946,98286.18732269702,6493859.734147629,66.06261859851257,2016
2118,12,0.28486036773112,27.99431732357644,98273.82287872459,98259.8257200628,6395573.546824932,65.07911628427672,2016
2119,13,0.34242130474541493,33.64146480178928,98245.82856140101,98229.00782900011,6297313.721104869,64.0975175568825,2016
2120,14,0.43573136388862516,42.794130234086005,98212.18709659921,98190.79003148217,6199084.713275868,63.119302161335575,2016
2121,15,0.7244081290794783,71.11470629163266,98169.39296636512,98133.8356132193,6100893.923244387,62.14659924946954,2016
2122,16,0.9002546093434766,88.31342717229012,98098.2782600735,98054.12154648735,6002760.087631167,61.191288920657044,2016
2123,17,1.0577695456770455,103.6719559731211,98009.9648329012,97958.12885491463,5904705.966084679,60.24597576533885,2016
2124,18,1.1832185065127203,115.84453763603582,97906.29287692807,97848.37060811005,5806747.837229764,59.30924015812821,2016
2125,19,1.2816103313609992,125.32924890006075,97790.44833929204,97727.78371484201,5708899.466621653,58.378906770262006,2016
2126,20,1.379670470023346,134.74568076032716,97665.11909039198,97597.74625001181,5611171.682906811,57.453180164696306,2016
2127,21,1.476536648135088,144.00717064562102,97530.37340963165,97458.36982430884,5513573.936656799,56.531865345163375,2016
2128,22,1.5431383743237834,150.2806388793295,97386.36623898603,97311.22591954636,5416115.566832491,55.614720786905124,2016
2129,23,1.5718905681250297,152.84448583620573,97236.0856001067,97159.6633571886,5318804.340912946,54.69990187374541,2016
2130,24,1.573088843872211,152.72056352381486,97083.2411142705,97006.88083250858,5221644.677555757,53.7852323184152,2016
2131,25,1.5614655731862768,151.35367083101582,96930.52055074667,96854.84371533117,5124637.7967232475,52.86918679076228,2016
2132,26,1.5545084085778933,150.44402868999205,96779.16687991566,96703.94486557067,5027782.953007917,51.951087357947905,2016
2133,27,1.5599571612142011,150.7366681907518,96628.72285122567,96553.3545171303,4931079.008142347,51.03119303081837,2016
2134,28,1.586858519649985,153.0969143332225,96477.98618303491,96401.43772586831,4834525.653625217,50.11014268533043,2016
2135,29,1.631011623570514,157.10701403639516,96324.88926870169,96246.3357616835,4738124.215899349,49.188992085754535,2016
2136,30,1.6818162680254192,161.73654065582232,96167.7822546653,96086.91398433739,4641877.880137665,48.268534131787966,2016
2137,31,1.732213109643605,166.30293099085046,96006.04571400948,95922.89424851406,4545790.966153327,47.34900737079303,2016
2138,32,1.785680484226935,171.13915830096562,95839.74278301864,95754.17320386815,4449868.071904814,46.43030065282337,2016
2139,33,1.8410683741891134,176.13244053630166,95668.60362471767,95580.53740444951,4354113.898700946,45.51246421219829,2016
2140,34,1.9012608832453766,181.55610010692035,95492.47118418137,95401.69313412791,4258533.361296496,44.59548808913782,2016
2141,35,1.9712080856793113,187.8776464672218,95310.91508407446,95216.97626084083,4163131.668162369,43.67948481545939,2016
2142,36,2.0546279376800785,195.44245023629585,95123.03743760723,95025.31621248908,4067914.691901528,42.76476867730113,2016
2143,37,2.1519569897652766,204.28010155468013,94927.59498737093,94825.4549365936,3972889.375689039,41.85178583969802,2016
2144,38,2.2651864269645587,214.5659671964409,94723.31488581625,94616.03190221803,3878063.9207524452,40.94096501402256,2016
2145,39,2.3953064332953833,226.37741428746813,94508.7489186198,94395.56021147608,3783447.8888502275,40.032779315575354,2016
2146,40,2.5403587411165307,239.51104658422676,94282.37150433235,94162.61598104023,3689052.328638752,39.12769979984262,2016
2147,41,2.703086438097276,254.20598070321356,94042.86045774812,93915.7574673965,3594889.7126577115,38.22607793042232,2016
2148,42,2.8897048765401445,271.0215322064553,93788.6544770449,93653.14371094166,3500973.955190315,37.32833117940924,2016
2149,43,3.1032187799182913,290.2056748079282,93517.63294483843,93372.53010743446,3407320.8114793734,36.435062609948524,2016
2150,44,3.3423919002358646,311.6025977871781,93227.4272700305,93071.6259711369,3313948.2813719385,35.54692410177945,2016
2151,45,3.6042496642420203,334.89182987770346,92915.82467224333,92748.37875730448,3220876.6554008015,34.66445749970265,2016
2152,46,3.88646258957075,359.812331999416,92580.93284236563,92401.02667636592,3128128.276643497,33.78804015692576,2016
2153,47,4.189858698865061,386.39346398944093,92221.1205103662,92027.92377837148,3035727.249967131,32.91791764366924,2016
2154,48,4.514171056578675,414.55766682155684,91834.72704637676,91627.44821296599,2943699.3261887594,32.05431562618119,2016
2155,49,4.861082810042309,444.4010138621121,91420.16937955521,91197.96887262416,2852071.877975793,31.19740312594102,2016
2156,50,5.2350711565519,476.2646209163868,90975.7683656931,90737.6360552349,2760873.909103169,30.347354671469777,2016
2157,51,5.637094929976234,510.154293725046,90499.50374477671,90244.4265979142,2670136.2730479343,29.50442999751857,2016
2158,52,6.064831856640598,545.7702733091012,89989.34945105166,89716.4643143971,2579891.84645002,28.66885761690402,2016
2159,53,6.518805316433807,583.0652794647364,89443.57917774256,89152.0465380102,2490175.3821356227,27.840739436277907,2016
2160,54,7.002435620115951,622.2400277431092,88860.51389827783,88549.39388440628,2401023.3355976134,27.020137857250752,2016
2161,55,7.528135654263141,664.269695595408,88238.27387053471,87906.13902273701,2312473.9417132065,26.207152976565737,2016
2162,56,8.094821430539094,708.8959257534189,87574.00417493931,87219.5562120626,2224567.80269047,25.402147859387995,2016
2163,57,8.691449884403962,754.9837350511244,86865.1082491859,86487.61638166034,2137348.246478408,24.605371357474127,2016
2164,58,9.316695730665787,802.2618294279388,86110.12451413478,85708.9935994208,2050860.6300967482,23.816718901156673,2016
2165,59,9.982657586671902,851.5991826322535,85307.86268470684,84882.06309339071,1965151.6364973274,23.035996620386793,2016
2166,60,10.70257737871922,903.8996952484531,84456.26350207458,84004.31365445035,1880269.5734039366,22.263234192899734,2016
2167,61,11.497747679884336,960.6639971087869,83552.36380682612,83072.03180827173,1796265.2597494863,21.498676732862627,2016
2168,62,12.38645823795051,1023.0186404944089,82591.69980971733,82080.19048947013,1713193.2279412146,20.742922495701542,2016
2169,63,13.386049488252684,1091.882402822723,81568.68116922292,81022.73996781156,1631113.0374517443,19.996805318794188,2016
2170,64,14.499673573122935,1166.8873123227056,80476.7987664002,79893.35511023884,1550090.2974839325,19.261331479938406,2016
2171,65,15.703618029574017,1245.45255543417,79309.91145407749,78687.1851763604,1470196.9423736937,18.537367088412097,2016
2172,66,17.01398848089466,1328.1878044687921,78064.45889864332,77400.36499640893,1391509.757197333,17.825138056795215,2016
2173,67,18.483811754532592,1418.3787896495028,76736.27109417453,76027.08169934977,1314109.3922009242,17.12500976999761,2016
2174,68,20.140895423447535,1516.9697924199224,75317.89230452503,74559.40740831506,1238082.3105015745,16.438090241502838,2016
2175,69,21.982547370835828,1622.3322751337346,73800.9225121051,72989.75637453824,1163522.9030932598,15.765695922058622,2016
2176,70,23.967669041818247,1729.952562704743,72178.59023697136,71313.61395561899,1090533.1467187214,15.108817491978776,2016
2177,71,26.10355084621499,1838.9595955767954,70448.63767426662,69529.15787647822,1019219.5327631022,14.467554894044477,2016
